Measurement_DateTime,GPS_FixQuality,GPS_lat,GPS_lon,GPS_alt,Barometer_Altitude,GPS_HDOP,GPS_NSat,GPS_SOG,GPS_COG,Barometer_Pressure,Barometer_Temperature,User_LoggerID
2024-04-18 13:38:52.500,2,40.478772,-74.268248,7.1,-23.6,0.64,12,0.02,114.06,1.01610,13.00,162
2024-04-18 13:38:53.000,2,40.478772,-74.268248,7.1,-23.8,0.64,12,0.05,114.06,1.01612,13.00,162
2024-04-18 13:38:53.500,2,40.478772,-74.268248,7.4,-24.0,0.64,12,0.08,114.06,1.01615,13.00,162
2024-04-18 13:38:54.000,2,40.478772,-74.268248,7.6,-24.0,0.64,12,0.02,114.06,1.01615,13.00,162
2024-04-18 13:38:54.500,2,40.478772,-74.268248,7.6,-24.1,0.64,12,0.03,114.06,1.01617,13.00,162
2024-04-18 13:38:55.000,2,40.478772,-74.268248,7.7,-24.4,0.64,12,0.02,114.06,1.01619,13.00,162
2024-04-18 13:38:55.500,2,40.478772,-74.268248,7.8,-24.2,0.64,12,0.03,114.06,1.01617,13.00,162
2024-04-18 13:38:56.000,2,40.478772,-74.268248,7.9,-24.4,0.64,12,0.04,114.06,1.01619,13.00,162
2024-04-18 13:38:56.500,2,40.478768,-74.268248,8.1,-24.1,0.64,12,0.06,114.06,1.01616,13.00,162
2024-04-18 13:38:57.000,2,40.478768,-74.268248,8.4,-24.3,0.64,12,0.08,114.06,1.01619,13.00,162
2024-04-18 13:38:57.500,2,40.478768,-74.268248,8.5,-24.1,0.65,12,0.04,114.06,1.01617,13.00,162
2024-04-18 13:38:58.000,2,40.478768,-74.268248,8.7,-24.3,0.64,12,0.05,114.06,1.01618,13.00,162
2024-04-18 13:38:58.500,2,40.478764,-74.268248,9.1,-24.3,0.64,12,0.04,114.06,1.01618,13.00,162
2024-04-18 13:38:59.000,2,40.478764,-74.268248,9.3,-24.4,0.65,12,0.03,114.06,1.01620,13.00,162
2024-04-18 13:38:59.500,2,40.478764,-74.268248,9.4,-24.3,0.64,12,0.03,114.06,1.01618,13.00,162
2024-04-18 13:39:00.000,2,40.478764,-74.268248,9.6,-24.2,0.64,12,0.02,114.06,1.01618,13.00,162
2024-04-18 13:39:00.500,2,40.478764,-74.268248,9.6,-24.4,0.64,12,0.05,114.06,1.01620,13.00,162
2024-04-18 13:39:01.000,2,40.478764,-74.268248,9.7,-24.2,0.64,12,0.05,114.06,1.01617,13.00,162
2024-04-18 13:39:01.500,2,40.478764,-74.268248,9.6,-24.4,0.64,12,0.10,114.06,1.01619,13.00,162
2024-04-18 13:39:02.000,2,40.478760,-74.268256,9.7,-24.1,0.64,12,0.02,114.06,1.01617,13.00,162
2024-04-18 13:39:02.500,2,40.478760,-74.268256,10.1,-24.4,0.64,12,0.03,114.06,1.01619,13.00,162
2024-04-18 13:39:03.000,2,40.478760,-74.268256,10.2,-24.4,0.64,12,0.04,114.06,1.01620,13.00,162
2024-04-18 13:39:03.500,2,40.478756,-74.268256,10.5,-24.2,0.64,12,0.11,114.06,1.01617,13.00,162
2024-04-18 13:39:04.000,2,40.478756,-74.268256,10.7,-24.5,0.64,12,0.09,114.06,1.01621,13.00,162
2024-04-18 13:39:04.500,2,40.478756,-74.268256,10.5,-24.2,0.64,12,0.06,114.06,1.01618,13.00,162
2024-04-18 13:39:05.000,2,40.478756,-74.268256,10.5,-24.0,0.64,12,0.04,114.06,1.01614,13.00,162
2024-04-18 13:39:05.500,2,40.478756,-74.268256,10.7,-24.3,0.64,12,0.06,114.06,1.01618,13.00,162
2024-04-18 13:39:06.000,2,40.478756,-74.268256,10.5,-24.1,0.64,12,0.08,114.06,1.01617,13.00,162
2024-04-18 13:39:06.500,2,40.478756,-74.268256,10.5,-24.4,0.64,12,0.07,114.06,1.01620,13.00,162
2024-04-18 13:39:07.000,2,40.478756,-74.268256,10.5,-24.6,0.64,12,0.20,114.06,1.01622,13.00,162
2024-04-18 13:39:07.500,2,40.478756,-74.268256,10.2,-24.6,0.64,12,0.11,114.06,1.01622,13.00,162
2024-04-18 13:39:08.000,2,40.478756,-74.268256,10.2,-24.3,0.64,12,0.11,114.06,1.01619,13.00,162
2024-04-18 13:39:08.500,2,40.478756,-74.268256,10.1,-24.1,0.64,12,0.15,114.06,1.01616,13.00,162
2024-04-18 13:39:09.000,2,40.478756,-74.268256,10.0,-24.1,0.64,12,0.07,114.06,1.01616,13.00,162
2024-04-18 13:39:09.500,2,40.478756,-74.268256,10.1,-24.3,0.64,12,0.09,114.06,1.01619,13.00,162
2024-04-18 13:39:10.000,2,40.478756,-74.268248,10.1,-24.5,0.64,12,0.08,114.06,1.01621,13.00,162
2024-04-18 13:39:10.500,2,40.478756,-74.268248,10.1,-24.1,0.64,12,0.04,114.06,1.01617,13.00,162
2024-04-18 13:39:11.000,2,40.478756,-74.268248,10.2,-24.6,0.64,12,0.12,114.06,1.01622,13.00,162
2024-04-18 13:39:11.500,2,40.478756,-74.268248,10.2,-24.4,0.64,12,0.04,114.06,1.01620,13.00,162
2024-04-18 13:39:12.000,2,40.478756,-74.268248,10.4,-24.5,0.64,12,0.09,114.06,1.01621,13.00,162
2024-04-18 13:39:12.500,2,40.478752,-74.268248,10.4,-25.0,0.64,12,0.01,114.06,1.01627,13.00,162
2024-04-18 13:39:13.000,2,40.478756,-74.268248,10.4,-24.6,0.64,12,0.07,114.06,1.01622,13.00,162
2024-04-18 13:39:13.500,2,40.478756,-74.268248,10.4,-24.7,0.64,12,0.04,114.06,1.01624,13.00,162
2024-04-18 13:39:14.000,2,40.478752,-74.268248,10.3,-24.7,0.64,12,0.06,114.06,1.01624,13.00,162
2024-04-18 13:39:14.500,2,40.478752,-74.268248,10.3,-24.6,0.64,12,0.05,114.06,1.01622,13.00,162
2024-04-18 13:39:15.000,2,40.478752,-74.268248,10.1,-24.4,0.64,12,0.10,114.06,1.01619,13.00,162
2024-04-18 13:39:15.500,2,40.478756,-74.268248,9.9,-24.7,0.64,12,0.04,114.06,1.01624,13.00,162
2024-04-18 13:39:16.000,2,40.478756,-74.268248,9.8,-24.3,0.64,12,0.03,114.06,1.01619,13.00,162
2024-04-18 13:39:16.500,2,40.478756,-74.268248,9.6,-24.2,0.64,12,0.02,114.06,1.01617,13.00,162
2024-04-18 13:39:17.000,2,40.478756,-74.268248,9.6,-24.3,0.64,12,0.06,114.06,1.01618,13.00,162
2024-04-18 13:39:17.500,2,40.478756,-74.268248,9.4,-24.5,0.64,12,0.02,114.06,1.01620,13.00,162
2024-04-18 13:39:18.000,2,40.478756,-74.268248,9.2,-24.6,0.64,12,0.33,114.06,1.01622,13.00,162
2024-04-18 13:39:18.500,2,40.478756,-74.268248,8.9,-24.1,0.66,12,0.74,114.06,1.01617,13.00,162
2024-04-18 13:39:19.000,2,40.478756,-74.268240,9.1,-24.2,0.66,12,0.20,114.06,1.01617,13.00,162
2024-04-18 13:39:19.500,2,40.478756,-74.268240,9.1,-24.7,0.66,12,0.11,114.06,1.01624,13.00,162
2024-04-18 13:39:20.000,2,40.478756,-74.268240,9.3,-24.7,0.66,12,0.01,114.06,1.01623,13.00,162
2024-04-18 13:39:20.500,2,40.478756,-74.268240,9.2,-24.7,0.66,12,0.12,114.06,1.01623,13.00,162
2024-04-18 13:39:21.000,2,40.478756,-74.268240,9.3,-24.9,0.66,12,0.12,114.06,1.01625,13.00,162
2024-04-18 13:39:21.500,2,40.478756,-74.268240,9.5,-24.4,0.66,12,0.20,114.06,1.01620,13.00,162
2024-04-18 13:39:22.000,2,40.478756,-74.268240,9.6,-24.6,0.70,12,0.11,114.06,1.01623,13.00,162
2024-04-18 13:39:22.500,2,40.478756,-74.268240,9.5,-25.1,0.70,12,0.14,114.06,1.01628,13.00,162
2024-04-18 13:39:23.000,2,40.478756,-74.268240,9.3,-24.5,0.70,12,0.24,114.06,1.01620,13.00,162
2024-04-18 13:39:23.500,2,40.478760,-74.268240,9.2,-25.1,0.70,12,0.14,114.06,1.01628,13.00,162
2024-04-18 13:39:24.000,2,40.478760,-74.268240,8.9,-25.1,0.70,12,0.17,114.06,1.01628,13.00,162
2024-04-18 13:39:24.500,2,40.478760,-74.268240,8.7,-24.6,0.70,12,0.11,114.06,1.01623,13.00,162
2024-04-18 13:39:25.000,2,40.478760,-74.268240,8.5,-24.8,0.70,12,0.11,114.06,1.01625,13.00,162
2024-04-18 13:39:25.500,2,40.478760,-74.268240,8.3,-25.0,0.70,12,0.16,114.06,1.01627,13.00,162
2024-04-18 13:39:26.000,2,40.478760,-74.268240,8.2,-24.7,0.70,12,0.19,114.06,1.01623,13.00,162
2024-04-18 13:39:26.500,2,40.478760,-74.268240,8.0,-24.6,0.70,12,0.22,114.06,1.01622,13.00,162
2024-04-18 13:39:27.000,2,40.478764,-74.268240,7.8,-24.7,0.70,12,0.12,114.06,1.01624,13.00,162
2024-04-18 13:39:27.500,2,40.478764,-74.268240,7.8,-25.0,0.70,12,0.09,114.06,1.01627,13.00,162
2024-04-18 13:39:28.000,2,40.478764,-74.268240,7.5,-24.5,0.70,12,0.09,114.06,1.01621,13.00,162
2024-04-18 13:39:28.500,2,40.478764,-74.268240,7.3,-24.5,0.70,12,0.01,114.06,1.01621,13.00,162
2024-04-18 13:39:29.000,2,40.478764,-74.268240,7.1,-24.5,0.70,12,0.05,114.06,1.01621,13.00,162
2024-04-18 13:39:29.500,2,40.478764,-74.268232,7.0,-24.6,0.70,12,0.08,114.06,1.01622,13.00,162
2024-04-18 13:39:30.000,2,40.478764,-74.268232,6.8,-24.5,0.70,12,0.13,114.06,1.01620,13.00,162
2024-04-18 13:39:30.500,2,40.478764,-74.268232,6.8,-25.0,0.70,12,0.06,114.06,1.01627,13.00,162
2024-04-18 13:39:31.000,2,40.478764,-74.268232,6.7,-24.9,0.70,12,0.08,114.06,1.01625,13.00,162
2024-04-18 13:39:31.500,2,40.478764,-74.268232,6.6,-24.8,0.70,12,0.17,114.06,1.01625,13.00,162
2024-04-18 13:39:32.000,2,40.478764,-74.268232,6.4,-24.5,0.70,12,0.10,114.06,1.01621,13.00,162
2024-04-18 13:39:32.500,2,40.478760,-74.268232,6.2,-24.6,0.66,12,0.33,114.06,1.01622,13.00,162
2024-04-18 13:39:33.000,2,40.478760,-74.268232,6.1,-24.9,0.66,12,0.09,114.06,1.01625,13.00,162
2024-04-18 13:39:33.500,2,40.478760,-74.268232,6.1,-24.6,0.66,12,0.10,114.06,1.01622,13.00,162
2024-04-18 13:39:34.000,2,40.478760,-74.268232,6.1,-24.9,0.66,12,0.02,114.06,1.01626,13.00,162
2024-04-18 13:39:34.500,2,40.478760,-74.268232,6.1,-24.8,0.66,12,0.12,114.06,1.01625,13.00,162
2024-04-18 13:39:35.000,2,40.478760,-74.268232,6.2,-24.6,0.66,12,0.04,114.06,1.01623,13.00,162
2024-04-18 13:39:35.500,2,40.478760,-74.268232,6.3,-24.7,0.66,12,0.03,114.06,1.01624,13.00,162
2024-04-18 13:39:36.000,2,40.478756,-74.268224,6.4,-24.7,0.66,12,0.03,114.06,1.01623,13.00,162
2024-04-18 13:39:36.500,2,40.478756,-74.268224,6.4,-24.3,0.66,12,0.09,114.06,1.01619,13.00,162
2024-04-18 13:39:37.000,2,40.478756,-74.268224,6.6,-24.2,0.66,12,0.04,114.06,1.01618,13.00,162
2024-04-18 13:39:37.500,2,40.478756,-74.268224,6.9,-24.6,0.66,12,0.03,114.06,1.01622,13.00,162
2024-04-18 13:39:38.000,2,40.478756,-74.268224,6.9,-24.8,0.71,12,0.06,114.06,1.01625,13.00,162
2024-04-18 13:39:38.500,2,40.478756,-74.268224,6.9,-24.6,0.66,12,0.13,114.06,1.01623,13.00,162
2024-04-18 13:39:39.000,2,40.478756,-74.268224,6.9,-24.5,0.69,12,0.03,114.06,1.01621,13.00,162
2024-04-18 13:39:39.500,2,40.478756,-74.268224,7.1,-25.2,0.69,12,0.03,114.06,1.01630,13.00,162
2024-04-18 13:39:40.000,2,40.478756,-74.268224,7.2,-24.5,0.69,12,0.04,114.06,1.01620,13.00,162
2024-04-18 13:39:40.500,2,40.478756,-74.268224,7.2,-24.7,0.69,12,0.10,114.06,1.01623,13.00,162
2024-04-18 13:39:41.000,2,40.478756,-74.268224,7.2,-24.5,0.66,12,0.11,114.06,1.01620,13.00,162
2024-04-18 13:39:41.500,2,40.478760,-74.268224,7.2,-24.6,0.66,12,0.07,114.06,1.01622,13.00,162
2024-04-18 13:39:42.000,2,40.478760,-74.268224,7.1,-24.6,0.66,12,0.04,114.06,1.01622,13.00,162
2024-04-18 13:39:42.500,2,40.478760,-74.268224,7.4,-24.4,0.66,12,0.06,114.06,1.01620,13.00,162
2024-04-18 13:39:43.000,2,40.478756,-74.268224,7.4,-24.6,0.66,12,0.18,114.06,1.01622,13.00,162
2024-04-18 13:39:43.500,2,40.478756,-74.268224,7.7,-24.6,0.66,12,0.05,114.06,1.01622,13.00,162
2024-04-18 13:39:44.000,2,40.478756,-74.268224,7.8,-24.7,0.66,12,0.09,114.06,1.01623,13.00,162
2024-04-18 13:39:44.500,2,40.478756,-74.268224,7.9,-24.4,0.66,12,0.20,114.06,1.01620,12.93,162
2024-04-18 13:39:45.000,2,40.478756,-74.268224,8.0,-24.9,0.67,12,0.44,114.06,1.01626,13.00,162
2024-04-18 13:39:45.500,2,40.478756,-74.268224,8.4,-24.4,0.67,12,0.11,114.06,1.01619,12.93,162
2024-04-18 13:39:46.000,2,40.478756,-74.268216,8.7,-24.9,0.66,12,0.22,114.06,1.01625,13.00,162
2024-04-18 13:39:46.500,2,40.478756,-74.268216,8.7,-24.5,0.66,12,0.02,114.06,1.01621,13.00,162
2024-04-18 13:39:47.000,2,40.478756,-74.268216,9.1,-24.7,0.66,12,0.29,114.06,1.01623,13.00,162
2024-04-18 13:39:47.500,2,40.478756,-74.268216,9.4,-24.7,0.73,12,0.27,114.06,1.01624,13.00,162
2024-04-18 13:39:48.000,2,40.478760,-74.268224,9.7,-24.7,0.74,12,0.41,114.06,1.01623,13.00,162
2024-04-18 13:39:48.500,2,40.478760,-74.268224,10.1,-24.8,0.71,12,0.36,114.06,1.01625,13.00,162
2024-04-18 13:39:49.000,2,40.478760,-74.268224,10.2,-25.0,0.71,12,0.24,114.06,1.01626,13.00,162
2024-04-18 13:39:49.500,2,40.478760,-74.268224,10.7,-24.8,0.71,12,0.08,114.06,1.01625,13.00,162
2024-04-18 13:39:50.000,2,40.478764,-74.268216,11.1,-24.7,0.71,12,0.55,114.06,1.01623,13.00,162
2024-04-18 13:39:50.500,2,40.478764,-74.268216,11.1,-25.0,0.71,12,0.46,114.06,1.01627,13.00,162
2024-04-18 13:39:51.000,2,40.478764,-74.268208,11.0,-24.7,0.71,12,0.84,114.06,1.01623,12.93,162
2024-04-18 13:39:51.500,2,40.478768,-74.268208,11.0,-24.7,0.71,12,0.69,114.06,1.01624,13.00,162
2024-04-18 13:39:52.000,2,40.478772,-74.268208,11.3,-25.0,0.71,12,0.46,114.06,1.01626,13.00,162
2024-04-18 13:39:52.500,2,40.478772,-74.268200,11.5,-24.9,0.71,12,0.49,114.06,1.01626,13.00,162
2024-04-18 13:39:53.000,2,40.478772,-74.268200,11.8,-24.8,0.71,12,0.16,114.06,1.01624,13.00,162
2024-04-18 13:39:53.500,2,40.478772,-74.268200,12.0,-24.6,0.75,12,0.44,114.06,1.01622,12.93,162
2024-04-18 13:39:54.000,2,40.478780,-74.268200,12.0,-24.7,0.75,12,0.80,114.06,1.01623,13.00,162
2024-04-18 13:39:54.500,2,40.478780,-74.268200,11.8,-24.7,0.75,12,0.26,114.06,1.01624,13.00,162
2024-04-18 13:39:55.000,2,40.478784,-74.268200,11.6,-25.0,0.71,12,0.49,114.06,1.01627,13.00,162
2024-04-18 13:39:55.500,2,40.478784,-74.268200,11.6,-24.6,0.71,12,0.38,114.06,1.01622,12.93,162
2024-04-18 13:39:56.000,2,40.478788,-74.268200,11.8,-24.5,0.71,12,0.32,114.06,1.01621,13.00,162
2024-04-18 13:39:56.500,2,40.478788,-74.268192,11.8,-24.5,0.71,12,0.12,114.06,1.01621,13.00,162
2024-04-18 13:39:57.000,2,40.478784,-74.268192,11.8,-24.9,0.71,12,0.19,114.06,1.01625,13.00,162
2024-04-18 13:39:57.500,2,40.478792,-74.268192,12.2,-24.7,0.71,12,0.34,114.06,1.01624,13.00,162
2024-04-18 13:39:58.000,2,40.478796,-74.268184,11.9,-24.6,0.71,12,1.04,114.06,1.01622,12.93,162
2024-04-18 13:39:58.500,2,40.478796,-74.268184,11.3,-24.4,0.71,12,0.39,114.06,1.01620,12.93,162
2024-04-18 13:39:59.000,2,40.478796,-74.268184,11.0,-24.4,0.66,12,0.22,114.06,1.01620,12.93,162
2024-04-18 13:39:59.500,2,40.478796,-74.268184,11.1,-24.9,0.69,12,0.42,114.06,1.01625,13.00,162
2024-04-18 13:40:00.000,2,40.478796,-74.268184,11.5,-25.0,0.69,12,0.30,114.06,1.01627,13.00,162
2024-04-18 13:40:00.500,2,40.478796,-74.268176,11.3,-25.0,0.69,12,0.25,114.06,1.01627,13.00,162
2024-04-18 13:40:01.000,2,40.478796,-74.268176,11.2,-24.9,0.69,12,0.08,114.06,1.01625,13.00,162
2024-04-18 13:40:01.500,2,40.478796,-74.268168,10.8,-24.5,0.69,12,0.31,114.06,1.01621,12.93,162
2024-04-18 13:40:02.000,2,40.478792,-74.268168,10.8,-24.7,0.73,12,0.11,114.06,1.01624,13.00,162
2024-04-18 13:40:02.500,2,40.478796,-74.268168,11.0,-25.1,0.69,12,0.31,114.06,1.01628,13.00,162
2024-04-18 13:40:03.000,2,40.478796,-74.268168,11.5,-24.9,0.69,12,0.07,114.06,1.01626,13.00,162
2024-04-18 13:40:03.500,2,40.478796,-74.268168,11.3,-25.2,0.69,12,0.20,114.06,1.01630,13.00,162
2024-04-18 13:40:04.000,2,40.478796,-74.268160,11.2,-25.0,0.66,12,0.25,114.06,1.01627,13.00,162
2024-04-18 13:40:04.500,2,40.478796,-74.268160,10.9,-24.8,0.66,12,0.03,114.06,1.01625,12.93,162
2024-04-18 13:40:05.000,2,40.478792,-74.268160,10.9,-25.1,0.87,12,0.20,114.06,1.01628,13.00,162
2024-04-18 13:40:05.500,2,40.478792,-74.268160,10.8,-24.6,0.77,12,0.29,114.06,1.01622,12.93,162
2024-04-18 13:40:06.000,2,40.478788,-74.268160,11.0,-25.0,0.77,12,0.24,114.06,1.01627,13.00,162
2024-04-18 13:40:06.500,2,40.478784,-74.268160,11.4,-25.1,0.77,12,0.23,114.06,1.01628,13.00,162
2024-04-18 13:40:07.000,2,40.478784,-74.268160,11.4,-25.0,0.69,12,0.10,114.06,1.01627,13.00,162
2024-04-18 13:40:07.500,2,40.478788,-74.268168,11.7,-25.2,0.69,12,0.46,114.06,1.01629,13.00,162
2024-04-18 13:40:08.000,2,40.478792,-74.268160,11.8,-25.2,0.74,12,0.71,114.06,1.01630,13.00,162
2024-04-18 13:40:08.500,2,40.478788,-74.268168,13.3,-25.0,0.66,12,0.23,114.06,1.01627,13.00,162
2024-04-18 13:40:09.000,2,40.478788,-74.268176,12.9,-24.7,0.67,12,0.26,114.06,1.01624,13.00,162
2024-04-18 13:40:09.500,2,40.478788,-74.268176,12.3,-25.2,0.66,12,0.29,114.06,1.01630,13.00,162
2024-04-18 13:40:10.000,2,40.478788,-74.268184,12.5,-25.4,0.69,12,0.38,114.06,1.01632,13.00,162
2024-04-18 13:40:10.500,2,40.478788,-74.268184,12.9,-25.1,0.69,12,0.45,114.06,1.01628,13.00,162
2024-04-18 13:40:11.000,2,40.478784,-74.268184,13.0,-25.1,0.74,12,0.27,114.06,1.01628,13.00,162
2024-04-18 13:40:11.500,2,40.478784,-74.268184,13.1,-24.6,0.69,12,0.11,114.06,1.01622,13.00,162
2024-04-18 13:40:12.000,2,40.478784,-74.268184,13.4,-24.3,0.69,12,0.12,114.06,1.01619,12.93,162
2024-04-18 13:40:12.500,2,40.478788,-74.268192,13.6,-24.4,0.69,12,0.41,114.06,1.01619,13.00,162
2024-04-18 13:40:13.000,2,40.478784,-74.268192,13.6,-24.5,0.69,12,0.24,114.06,1.01621,13.00,162
2024-04-18 13:40:13.500,2,40.478784,-74.268192,13.6,-24.8,0.69,12,0.27,114.06,1.01624,13.00,162
2024-04-18 13:40:14.000,2,40.478784,-74.268192,13.7,-24.8,0.87,12,0.24,114.06,1.01624,13.00,162
2024-04-18 13:40:14.500,2,40.478780,-74.268192,13.9,-24.7,0.69,12,0.10,114.06,1.01623,13.00,162
2024-04-18 13:40:15.000,2,40.478780,-74.268192,14.0,-24.6,0.69,12,0.09,114.06,1.01622,13.00,162
2024-04-18 13:40:15.500,2,40.478776,-74.268192,14.5,-24.8,0.69,12,0.02,114.06,1.01625,13.00,162
2024-04-18 13:40:16.000,2,40.478776,-74.268192,14.4,-25.1,0.69,12,0.03,114.06,1.01628,13.00,162
2024-04-18 13:40:16.500,2,40.478772,-74.268192,14.2,-24.9,0.69,12,0.07,114.06,1.01625,13.00,162
2024-04-18 13:40:17.000,2,40.478768,-74.268200,14.2,-24.7,0.74,12,0.05,114.06,1.01623,13.00,162
2024-04-18 13:40:17.500,2,40.478768,-74.268200,14.1,-24.3,0.69,12,0.03,114.06,1.01618,12.93,162
2024-04-18 13:40:18.000,2,40.478764,-74.268200,14.1,-24.5,0.69,12,0.16,114.06,1.01621,13.00,162
2024-04-18 13:40:18.500,2,40.478760,-74.268200,14.0,-24.5,0.69,12,0.12,114.06,1.01620,13.00,162
2024-04-18 13:40:19.000,2,40.478760,-74.268200,14.1,-24.7,0.69,12,0.05,114.06,1.01623,13.00,162
2024-04-18 13:40:19.500,2,40.478756,-74.268200,14.1,-24.8,0.69,12,0.12,114.06,1.01624,13.00,162
2024-04-18 13:40:20.000,2,40.478752,-74.268208,13.7,-24.9,0.74,12,0.21,114.06,1.01625,13.00,162
2024-04-18 13:40:20.500,2,40.478744,-74.268224,13.3,-24.8,0.69,12,0.79,114.06,1.01624,13.00,162
2024-04-18 13:40:21.000,2,40.478736,-74.268248,11.0,-24.6,0.66,12,1.32,213.03,1.01622,13.00,162
2024-04-18 13:40:21.500,2,40.478728,-74.268256,8.0,-24.6,0.66,12,1.19,225.78,1.01622,13.00,162
2024-04-18 13:40:22.000,2,40.478728,-74.268264,6.5,-24.9,0.66,12,0.76,225.78,1.01626,13.00,162
2024-04-18 13:40:22.500,2,40.478724,-74.268264,6.5,-25.0,0.74,12,0.73,225.78,1.01627,13.00,162
2024-04-18 13:40:23.000,2,40.478724,-74.268264,6.2,-24.9,0.70,12,0.55,225.78,1.01626,13.00,162
2024-04-18 13:40:23.500,2,40.478720,-74.268272,6.5,-25.0,0.70,12,0.48,225.78,1.01626,13.00,162
2024-04-18 13:40:24.000,2,40.478720,-74.268272,6.4,-25.3,0.66,12,0.47,225.78,1.01631,13.00,162
2024-04-18 13:40:24.500,2,40.478720,-74.268272,6.4,-25.1,0.66,12,0.14,225.78,1.01628,13.00,162
2024-04-18 13:40:25.000,2,40.478720,-74.268280,6.8,-25.1,0.66,12,0.21,225.78,1.01628,13.00,162
2024-04-18 13:40:25.500,2,40.478720,-74.268280,6.8,-25.1,0.66,12,0.27,225.78,1.01628,13.00,162
2024-04-18 13:40:26.000,2,40.478716,-74.268280,6.6,-25.2,0.69,12,0.18,225.78,1.01630,13.00,162
2024-04-18 13:40:26.500,2,40.478716,-74.268280,6.4,-25.0,0.69,12,0.13,225.78,1.01626,13.00,162
2024-04-18 13:40:27.000,2,40.478712,-74.268288,6.2,-25.2,0.69,12,0.27,225.78,1.01629,13.00,162
2024-04-18 13:40:27.500,2,40.478712,-74.268288,6.0,-24.8,0.70,12,0.15,225.78,1.01625,13.00,162
2024-04-18 13:40:28.000,2,40.478712,-74.268288,5.9,-25.1,0.70,12,0.20,225.78,1.01628,13.00,162
2024-04-18 13:40:28.500,2,40.478712,-74.268296,5.7,-24.9,0.70,12,0.32,225.78,1.01626,13.00,162
2024-04-18 13:40:29.000,2,40.478712,-74.268296,5.4,-24.9,0.70,12,0.26,225.78,1.01626,13.00,162
2024-04-18 13:40:29.500,2,40.478712,-74.268296,5.5,-24.9,0.70,12,0.27,225.78,1.01625,13.00,162
2024-04-18 13:40:30.000,2,40.478712,-74.268296,5.8,-24.7,0.70,12,0.26,225.78,1.01624,13.00,162
2024-04-18 13:40:30.500,2,40.478708,-74.268296,5.8,-24.6,0.70,12,0.22,225.78,1.01622,13.00,162
2024-04-18 13:40:31.000,2,40.478708,-74.268304,5.9,-24.5,0.70,12,0.29,225.78,1.01620,13.00,162
2024-04-18 13:40:31.500,2,40.478708,-74.268304,6.0,-24.9,0.70,12,0.03,225.78,1.01626,13.00,162
2024-04-18 13:40:32.000,2,40.478704,-74.268304,6.2,-24.9,0.70,12,0.20,225.78,1.01625,13.00,162
2024-04-18 13:40:32.500,2,40.478704,-74.268320,6.2,-24.8,0.70,12,0.96,235.78,1.01624,13.00,162
2024-04-18 13:40:33.000,2,40.478700,-74.268336,4.7,-25.3,0.67,12,1.10,239.85,1.01631,13.00,162
2024-04-18 13:40:33.500,2,40.478696,-74.268336,3.4,-24.7,0.67,12,0.78,239.85,1.01624,13.00,162
2024-04-18 13:40:34.000,2,40.478696,-74.268344,3.2,-24.7,0.67,12,0.62,239.85,1.01624,13.00,162
2024-04-18 13:40:34.500,2,40.478696,-74.268336,3.2,-25.1,0.70,12,0.26,239.85,1.01628,13.00,162
2024-04-18 13:40:35.000,2,40.478700,-74.268344,3.7,-25.1,0.66,12,0.32,239.85,1.01628,13.00,162
2024-04-18 13:40:35.500,1,40.478700,-74.268344,3.9,-24.6,0.73,12,0.37,239.85,1.01622,12.93,162
2024-04-18 13:40:36.000,1,40.478700,-74.268344,3.8,-24.9,0.72,12,0.27,239.85,1.01626,13.00,162
2024-04-18 13:40:36.500,1,40.478704,-74.268344,3.8,-25.0,0.72,12,0.24,239.85,1.01627,13.00,162
2024-04-18 13:40:37.000,1,40.478704,-74.268344,3.9,-25.1,0.72,12,0.10,239.85,1.01628,13.00,162
2024-04-18 13:40:37.500,2,40.478704,-74.268344,4.0,-24.7,0.69,12,0.18,239.85,1.01624,13.00,162
2024-04-18 13:40:38.000,2,40.478704,-74.268344,4.1,-25.2,0.69,12,0.11,239.85,1.01629,13.00,162
2024-04-18 13:40:38.500,2,40.478700,-74.268344,4.1,-25.1,0.69,12,0.17,239.85,1.01628,13.00,162
2024-04-18 13:40:39.000,2,40.478700,-74.268344,3.7,-25.2,0.69,12,0.16,239.85,1.01629,13.00,162
2024-04-18 13:40:39.500,2,40.478700,-74.268344,3.7,-24.8,0.69,12,0.11,239.85,1.01624,13.00,162
2024-04-18 13:40:40.000,2,40.478700,-74.268344,3.7,-24.8,0.69,12,0.11,239.85,1.01625,13.00,162
2024-04-18 13:40:40.500,2,40.478700,-74.268344,4.1,-24.6,0.69,12,0.24,239.85,1.01622,13.00,162
2024-04-18 13:40:41.000,2,40.478700,-74.268336,4.2,-25.0,0.69,12,0.20,239.85,1.01626,13.00,162
2024-04-18 13:40:41.500,2,40.478696,-74.268344,4.6,-24.8,0.69,12,0.05,239.85,1.01624,13.00,162
2024-04-18 13:40:42.000,2,40.478696,-74.268344,4.6,-24.9,0.70,12,0.03,239.85,1.01626,13.00,162
2024-04-18 13:40:42.500,2,40.478700,-74.268344,4.8,-25.0,0.70,12,0.24,239.85,1.01627,13.00,162
2024-04-18 13:40:43.000,2,40.478700,-74.268344,5.2,-24.9,0.70,12,0.13,239.85,1.01625,13.00,162
2024-04-18 13:40:43.500,2,40.478700,-74.268344,5.3,-24.9,0.70,12,0.16,239.85,1.01626,13.00,162
2024-04-18 13:40:44.000,2,40.478700,-74.268344,5.8,-24.9,0.70,12,0.01,239.85,1.01626,13.00,162
